2,1475632,3419
2,1475362,3419
2,1475326,3174
2,1476523,3348.5
2,1476532,3324
2,1476253,3348.5
2,1476235,3367.5
2,1476325,3343
2,1476352,3343
2,1473562,3533
2,1473526,3288
2,1473652,3343
2,1473625,3343
2,1473265,3098
2,1473256,3288
2,1534267,2379
2,1534276,2379
2,1534627,5564
2,1534672,6152
2,1534762,6152
2,1534726,5907
2,1532467,2379
2,1532476,2379
2,1532647,104
2,1532674,-316
2,1532764,-316
2,1532746,-141
2,1536247,3289
2,1536274,2869
2,1536427,3289
2,1536472,3877
2,1536742,3457
2,1536724,3457
2,1537264,3212
2,1537246,3387
2,1537624,3457
2,1537642,3457
2,1537462,3632
2,1537426,3387
2,1543267,1014
2,1543276,1014
2,1543627,4199
2,1543672,4787
2,1543762,4787
2,1543726,4542
2,1542367,2925
2,1542376,2925
2,1542637,2925
2,1542673,2925
2,1542763,2925
2,1542736,2925
2,1546237,4517.5
2,1546273,4517.5
2,1546327,4199
2,1546372,4787
2,1546732,4787
2,1546723,4811.5
2,1547263,4689
2,1547236,4689
2,1547623,4811.5
2,1547632,4787
2,1547362,4787
2,1547326,4542
2,1524367,2925
2,1524376,2925
2,1524637,2925
2,1524673,2925
2,1524763,2925
2,1524736,2925
2,1523467,4290
2,1523476,4290
2,1523647,2015
2,1523674,1595
2,1523764,1595
2,1523746,1770
2,1526347,2015
2,1526374,1595
2,1526437,1787.5
2,1526473,1787.5
2,1526743,1577.5
2,1526734,1595
2,1527364,1595
2,1527346,1770
2,1527634,1595
2,1527643,1577.5
2,1527463,1665
2,1527436,1665
2,1564237,3380
2,1564273,3380
2,1564327,3061.5
2,1564372,3649.5
2,1564732,3649.5
2,1564723,3674
2,1562437,3380
2,1562473,3380
2,1562347,3607.5
2,1562374,3187.5
2,1562734,3187.5
2,1562743,3170
2,1563247,3289
2,1563274,2869
2,1563427,3289
2,1563472,3877
2,1563742,3457
2,1563724,3457
2,1567234,3481.5
2,1567243,3464
2,1567324,3457
2,1567342,3457
2,1567432,3439.5
2,1567423,3464
2,1574263,3429
2,1574236,3429
2,1574623,3551.5
2,1574632,3527
2,1574362,3527
2,1574326,3282
2,1572463,3429
2,1572436,3429
2,1572643,3341.5
2,1572634,3359
2,1572364,3359
2,1572346,3534
2,1576243,3464
2,1576234,3481.5
2,1576423,3464
2,1576432,3439.5
2,1576342,3457
2,1576324,3457
2,1573264,3212
2,1573246,3387
2,1573624,3457
2,1573642,3457
2,1573462,3632
2,1573426,3387
2,1634527,2301
2,1634572,2889
2,1634257,2301
2,1634275,1845
2,1634725,2433
2,1634752,2433
2,1635427,2301
2,1635472,2889
2,1635247,2301
2,1635274,1881
2,1635724,2469
2,1635742,2469
2,1632547,2301
2,1632574,1881
2,1632457,2301
2,1632475,1845
2,1632745,1425
2,1632754,1425
2,1637524,2013
2,1637542,2013
2,1637254,2013
2,1637245,2013
2,1637425,2013
2,1637452,2013
2,1643527,2073.5
2,1643572,2661.5
2,1643257,2073.5
2,1643275,1617.5
2,1643725,2205.5
2,1643752,2205.5
2,1645327,1826.5
2,1645372,2414.5
2,1645237,2145
2,1645273,2145
2,1645723,2439
2,1645732,2414.5
2,1642537,2145
2,1642573,2145
2,1642357,2392
2,1642375,1936
2,1642735,1936
2,1642753,1917
2,1647523,2211
2,1647532,2186.5
2,1647253,2211
2,1647235,2230
2,1647325,2205.5
2,1647352,2205.5
2,1654327,1826.5
2,1654372,2414.5
2,1654237,2145
2,1654273,2145
2,1654723,2439
2,1654732,2414.5
2,1653427,2054
2,1653472,2642
2,1653247,2054
2,1653274,1634
2,1653724,2222
2,1653742,2222
2,1652347,2372.5
2,1652374,1952.5
2,1652437,2145
2,1652473,2145
2,1652743,1935
2,1652734,1952.5
2,1657324,2222
2,1657342,2222
2,1657234,2246.5
2,1657243,2229
2,1657423,2229
2,1657432,2204.5
2,1624537,2145
2,1624573,2145
2,1624357,2392
2,1624375,1936
2,1624735,1936
2,1624753,1917
2,1625437,2145
2,1625473,2145
2,1625347,2372.5
2,1625374,1952.5
2,1625734,1952.5
2,1625743,1935
2,1623547,2619.5
2,1623574,2199.5
2,1623457,2619.5
2,1623475,2163.5
2,1623745,1743.5
2,1623754,1743.5
2,1627534,1724.5
2,1627543,1707
2,1627354,1743.5
2,1627345,1743.5
2,1627435,1726
2,1627453,1707
2,1674523,2001
2,1674532,1976.5
2,1674253,2001
2,1674235,2020
2,1674325,1995.5
2,1674352,1995.5
2,1675423,2001
2,1675432,1976.5
2,1675243,2001
2,1675234,2018.5
2,1675324,1994
2,1675342,1994
2,1672543,2001
2,1672534,2018.5
2,1672453,2001
2,1672435,2020
2,1672345,2037.5
2,1672354,2037.5
2,1673524,2013
2,1673542,2013
2,1673254,2013
2,1673245,2013
2,1673425,2013
2,1673452,2013
2,1734562,2378
2,1734526,2133
2,1734652,2188
2,1734625,2188
2,1734265,1943
2,1734256,2133
2,1735462,2378
2,1735426,2133
2,1735642,2203
2,1735624,2203
2,1735264,1958
2,1735246,2133
2,1736542,2013
2,1736524,2013
2,1736452,2013
2,1736425,2013
2,1736245,2013
2,1736254,2013
2,1732564,1958
2,1732546,2133
2,1732654,1768
2,1732645,1768
2,1732465,1943
2,1732456,2133
2,1743562,2273
2,1743526,2028
2,1743652,2083
2,1743625,2083
2,1743265,1838
2,1743256,2028
2,1745362,2159
2,1745326,1914
2,1745632,2159
2,1745623,2183.5
2,1745263,2061
2,1745236,2061
2,1746532,2064
2,1746523,2088.5
2,1746352,2083
2,1746325,2083
2,1746235,2107.5
2,1746253,2088.5
2,1742563,2061
2,1742536,2061
2,1742653,1966
2,1742635,1985
2,1742365,1985
2,1742356,2175
2,1754362,2159
2,1754326,1914
2,1754632,2159
2,1754623,2183.5
2,1754263,2061
2,1754236,2061
2,1753462,2264
2,1753426,2019
2,1753642,2089
2,1753624,2089
2,1753264,1844
2,1753246,2019
2,1756342,2089
2,1756324,2089
2,1756432,2071.5
2,1756423,2096
2,1756243,2096
2,1756234,2113.5
2,1752364,1991
2,1752346,2166
2,1752634,1991
2,1752643,1973.5
2,1752463,2061
2,1752436,2061
2,1764532,1976.5
2,1764523,2001
2,1764352,1995.5
2,1764325,1995.5
2,1764235,2020
2,1764253,2001
2,1765432,1976.5
2,1765423,2001
2,1765342,1994
2,1765324,1994
2,1765234,2018.5
2,1765243,2001
2,1763542,2013
2,1763524,2013
2,1763452,2013
2,1763425,2013
2,1763245,2013
2,1763254,2013
2,1762534,2018.5
2,1762543,2001
2,1762354,2037.5
2,1762345,2037.5
2,1762435,2020
2,1762453,2001
2,1724563,2061
2,1724536,2061
2,1724653,1966
2,1724635,1985
2,1724365,1985
2,1724356,2175
2,1725463,2061
2,1725436,2061
2,1725643,1973.5
2,1725634,1991
2,1725364,1991
2,1725346,2166
2,1726543,1878.5
2,1726534,1896
2,1726453,1878.5
2,1726435,1897.5
2,1726345,1915
2,1726354,1915
2,1723564,2105
2,1723546,2280
2,1723654,1915
2,1723645,1915
2,1723465,2090
2,1723456,2280
2,2134567,5772
2,2134576,5772
2,2134657,3302
2,2134675,2846
2,2134765,2846
2,2134756,3036
2,2135467,5772
2,2135476,5772
2,2135647,3497
2,2135674,3077
2,2135764,3077
2,2135746,3252
2,2136547,1027
2,2136574,607
2,2136457,1027
2,2136475,571
2,2136745,151
2,2136754,151
2,2137564,341
2,2137546,516
2,2137654,151
2,2137645,151
2,2137465,326
2,2137456,516
2,2143567,4407
2,2143576,4407
2,2143657,1937
2,2143675,1481
2,2143765,1481
2,2143756,1671
2,2145367,2925
2,2145376,2925
2,2145637,2925
2,2145673,2925
2,2145763,2925
2,2145736,2925
2,2146537,1690
2,2146573,1690
2,2146357,1937
2,2146375,1481
2,2146735,1481
2,2146753,1462
2,2147563,1557
2,2147536,1557
2,2147653,1462
2,2147635,1481
2,2147365,1481
2,2147356,1671
2,2154367,2925
2,2154376,2925
2,2154637,2925
2,2154673,2925
2,2154763,2925
2,2154736,2925
2,2153467,4290
2,2153476,4290
2,2153647,2015
2,2153674,1595
2,2153764,1595
2,2153746,1770
2,2156347,2015
2,2156374,1595
2,2156437,1787.5
2,2156473,1787.5
2,2156743,1577.5
2,2156734,1595
2,2157364,1595
2,2157346,1770
2,2157634,1595
2,2157643,1577.5
2,2157463,1665
2,2157436,1665
2,2164537,552.5
2,2164573,552.5
2,2164357,799.5
2,2164375,343.5
2,2164735,343.5
2,2164753,324.5
2,2165437,552.5
2,2165473,552.5
2,2165347,780
2,2165374,360
2,2165734,360
2,2165743,342.5
2,2163547,1027
2,2163574,607
2,2163457,1027
2,2163475,571
2,2163745,151
2,2163754,151
2,2167534,132
2,2167543,114.5
2,2167354,151
2,2167345,151
2,2167435,133.5
2,2167453,114.5
2,2174563,297
2,2174536,297
2,2174653,202
2,2174635,221
2,2174365,221
2,2174356,411
2,2175463,297
2,2175436,297
2,2175643,209.5
2,2175634,227
2,2175364,227
2,2175346,402
2,2176543,114.5
2,2176534,132
2,2176453,114.5
2,2176435,133.5
2,2176345,151
2,2176354,151
2,2173564,341
2,2173546,516
2,2173654,151
2,2173645,151
2,2173465,326
2,2173456,516
2,2314567,7683
2,2314576,7683
2,2314657,5213
2,2314675,4757
2,2314765,4757
2,2314756,4947
2,2315467,7683
2,2315476,7683
2,2315647,5408
2,2315674,4988
2,2315764,4988
2,2315746,5163
2,2316547,2938
2,2316574,2518
2,2316457,2938
2,2316475,2482
2,2316745,2062
2,2316754,2062
2,2317564,2252
2,2317546,2427
2,2317654,2062
2,2317645,2062
2,2317465,2237
2,2317456,2427
2,2341567,7683
2,2341576,7683
2,2341657,5213
2,2341675,4757
2,2341765,4757
2,2341756,4947
2,2345167,7683
2,2345176,7683
2,2345617,4498
2,2345671,3910
2,2345761,3910
2,2345716,4155
2,2346517,2028
2,2346571,1440
2,2346157,2028
2,2346175,1572
2,2346715,984
2,2346751,984
2,2347561,1174
2,2347516,1419
2,2347651,984
2,2347615,984
2,2347165,1229
2,2347156,1419
2,2354167,7683
2,2354176,7683
2,2354617,4498
2,2354671,3910
2,2354761,3910
2,2354716,4155
2,2351467,7683
2,2351476,7683
2,2351647,5408
2,2351674,4988
2,2351764,4988
2,2351746,5163
2,2356147,2223
2,2356174,1803
2,2356417,2223
2,2356471,1635
2,2356741,1215
2,2356714,1215
2,2357164,1460
2,2357146,1635
2,2357614,1215
2,2357641,1215
2,2357461,1390
2,2357416,1635
2,2364517,-247
2,2364571,-835
2,2364157,-247
2,2364175,-703
2,2364715,-1291
2,2364751,-1291
2,2365417,-247
2,2365471,-835
2,2365147,-247
2,2365174,-667
2,2365714,-1255
2,2365741,-1255
2,2361547,-247
2,2361574,-667
2,2361457,-247
2,2361475,-703
2,2361745,-1123
2,2361754,-1123
2,2367514,-1711
2,2367541,-1711
2,2367154,-1711
2,2367145,-1711
2,2367415,-1711
2,2367451,-1711
2,2374561,-1346
2,2374516,-1101
2,2374651,-1536
2,2374615,-1536
2,2374165,-1291
2,2374156,-1101
2,2375461,-1346
2,2375416,-1101
2,2375641,-1521
2,2375614,-1521
2,2375164,-1276
2,2375146,-1101
2,2376541,-1711
2,2376514,-1711
2,2376451,-1711
2,2376415,-1711
2,2376145,-1711
2,2376154,-1711
2,2371564,-1276
2,2371546,-1101
2,2371654,-1466
2,2371645,-1466
2,2371465,-1291
2,2371456,-1101
2,2431567,6318
2,2431576,6318
2,2431657,3848
2,2431675,3392
2,2431765,3392
2,2431756,3582
2,2435167,6318
2,2435176,6318
2,2435617,3133
2,2435671,2545
2,2435761,2545
2,2435716,2790
2,2436517,663
2,2436571,75
2,2436157,663
2,2436175,207
2,2436715,-381
2,2436751,-381
2,2437561,-191
2,2437516,54
2,2437651,-381
2,2437615,-381
2,2437165,-136
2,2437156,54
2,2413567,4407
2,2413576,4407
2,2413657,1937
2,2413675,1481
2,2413765,1481
2,2413756,1671
2,2415367,2925
2,2415376,2925
2,2415637,2925
2,2415673,2925
2,2415763,2925
2,2415736,2925
2,2416537,1690
2,2416573,1690
2,2416357,1937
2,2416375,1481
2,2416735,1481
2,2416753,1462
2,2417563,1557
2,2417536,1557
2,2417653,1462
2,2417635,1481
2,2417365,1481
2,2417356,1671
2,2451367,2925
2,2451376,2925
2,2451637,2925
2,2451673,2925
2,2451763,2925
2,2451736,2925
2,2453167,4836
2,2453176,4836
2,2453617,1651
2,2453671,1063
2,2453761,1063
2,2453716,1308
2,2456317,1651
2,2456371,1063
2,2456137,1332.5
2,2456173,1332.5
2,2456713,1038.5
2,2456731,1063
2,2457361,1063
2,2457316,1308
2,2457631,1063
2,2457613,1038.5
2,2457163,1161
2,2457136,1161
2,2461537,97.5
2,2461573,97.5
2,2461357,344.5
2,2461375,-111.5
2,2461735,-111.5
2,2461753,-130.5
2,2465137,97.5
2,2465173,97.5
2,2465317,416
2,2465371,-172
2,2465731,-172
2,2465713,-196.5
2,2463517,663
2,2463571,75
2,2463157,663
2,2463175,207
2,2463715,-381
2,2463751,-381
2,2467531,-400
2,2467513,-424.5
2,2467351,-381
2,2467315,-381
2,2467135,-405.5
2,2467153,-424.5
2,2471563,-207
2,2471536,-207
2,2471653,-302
2,2471635,-283
2,2471365,-283
2,2471356,-93
2,2475163,-207
2,2475136,-207
2,2475613,-329.5
2,2475631,-305
2,2475361,-305
2,2475316,-60
2,2476513,-424.5
2,2476531,-400
2,2476153,-424.5
2,2476135,-405.5
2,2476315,-381
2,2476351,-381
2,2473561,-191
2,2473516,54
2,2473651,-381
2,2473615,-381
2,2473165,-136
2,2473156,54
2,2534167,6201
2,2534176,6201
2,2534617,3016
2,2534671,2428
2,2534761,2428
2,2534716,2673
2,2531467,6201
2,2531476,6201
2,2531647,3926
2,2531674,3506
2,2531764,3506
2,2531746,3681
2,2536147,741
2,2536174,321
2,2536417,741
2,2536471,153
2,2536741,-267
2,2536714,-267
2,2537164,-22
2,2537146,153
2,2537614,-267
2,2537641,-267
2,2537461,-92
2,2537416,153
2,2543167,4836
2,2543176,4836
2,2543617,1651
2,2543671,1063
2,2543761,1063
2,2543716,1308
2,2541367,2925
2,2541376,2925
2,2541637,2925
2,2541673,2925
2,2541763,2925
2,2541736,2925
2,2546137,1332.5
2,2546173,1332.5
2,2546317,1651
2,2546371,1063
2,2546731,1063
2,2546713,1038.5
2,2547163,1161
2,2547136,1161
2,2547613,1038.5
2,2547631,1063
2,2547361,1063
2,2547316,1308
2,2514367,2925
2,2514376,2925
2,2514637,2925
2,2514673,2925
2,2514763,2925
2,2514736,2925
2,2513467,4290
2,2513476,4290
2,2513647,2015
2,2513674,1595
2,2513764,1595
2,2513746,1770
2,2516347,2015
2,2516374,1595
2,2516437,1787.5
2,2516473,1787.5
2,2516743,1577.5
2,2516734,1595
2,2517364,1595
2,2517346,1770
2,2517634,1595
2,2517643,1577.5
2,2517463,1665
2,2517436,1665
2,2564137,195
2,2564173,195
2,2564317,513.5
2,2564371,-74.5
2,2564731,-74.5
2,2564713,-99
2,2561437,195
2,2561473,195
2,2561347,422.5
2,2561374,2.5
2,2561734,2.5
2,2561743,-15
2,2563147,741
2,2563174,321
2,2563417,741
2,2563471,153
2,2563741,-267
2,2563714,-267
2,2567134,-291.5
2,2567143,-309
2,2567314,-267
2,2567341,-267
2,2567431,-284.5
2,2567413,-309
2,2574163,-99
2,2574136,-99
2,2574613,-221.5
2,2574631,-197
2,2574361,-197
2,2574316,48
2,2571463,-99
2,2571436,-99
2,2571643,-186.5
2,2571634,-169
2,2571364,-169
2,2571346,6
2,2576143,-309
2,2576134,-291.5
2,2576413,-309
2,2576431,-284.5
2,2576341,-267
2,2576314,-267
2,2573164,-22
2,2573146,153
2,2573614,-267
2,2573641,-267
2,2573461,-92
2,2573416,153
2,2634517,-247
2,2634571,-835
2,2634157,-247
2,2634175,-703
2,2634715,-1291
2,2634751,-1291
2,2635417,-247
2,2635471,-835
2,2635147,-247
2,2635174,-667
2,2635714,-1255
2,2635741,-1255
2,2631547,-247
2,2631574,-667
2,2631457,-247
2,2631475,-703
2,2631745,-1123
2,2631754,-1123
2,2637514,-1711
2,2637541,-1711
2,2637154,-1711
2,2637145,-1711
2,2637415,-1711
2,2637451,-1711
2,2643517,-474.5
2,2643571,-1062.5
2,2643157,-474.5
2,2643175,-930.5
2,2643715,-1518.5
2,2643751,-1518.5
2,2645317,-721.5
2,2645371,-1309.5
2,2645137,-1040
2,2645173,-1040
2,2645713,-1334
2,2645731,-1309.5
2,2641537,-1040
2,2641573,-1040
2,2641357,-793
2,2641375,-1249
2,2641735,-1249
2,2641753,-1268
2,2647513,-1562
2,2647531,-1537.5
2,2647153,-1562
2,2647135,-1543
2,2647315,-1518.5
2,2647351,-1518.5
2,2654317,-721.5
2,2654371,-1309.5
2,2654137,-1040
2,2654173,-1040
2,2654713,-1334
2,2654731,-1309.5
2,2653417,-494
2,2653471,-1082
2,2653147,-494
2,2653174,-914
2,2653714,-1502
2,2653741,-1502
2,2651347,-812.5
2,2651374,-1232.5
2,2651437,-1040
2,2651473,-1040
2,2651743,-1250
2,2651734,-1232.5
2,2657314,-1502
2,2657341,-1502
2,2657134,-1526.5
2,2657143,-1544
2,2657413,-1544
2,2657431,-1519.5
2,2614537,-1040
2,2614573,-1040
2,2614357,-793
2,2614375,-1249
2,2614735,-1249
2,2614753,-1268
2,2615437,-1040
2,2615473,-1040
2,2615347,-812.5
2,2615374,-1232.5
2,2615734,-1232.5
2,2615743,-1250
2,2613547,-565.5
2,2613574,-985.5
2,2613457,-565.5
2,2613475,-1021.5
2,2613745,-1441.5
2,2613754,-1441.5
2,2617534,-1460.5
2,2617543,-1478
2,2617354,-1441.5
2,2617345,-1441.5
2,2617435,-1459
2,2617453,-1478
2,2674513,-1772
2,2674531,-1747.5
2,2674153,-1772
2,2674135,-1753
2,2674315,-1728.5
2,2674351,-1728.5
2,2675413,-1772
2,2675431,-1747.5
2,2675143,-1772
2,2675134,-1754.5
2,2675314,-1730
2,2675341,-1730
2,2671543,-1772
2,2671534,-1754.5
2,2671453,-1772
2,2671435,-1753
2,2671345,-1735.5
2,2671354,-1735.5
2,2673514,-1711
2,2673541,-1711
2,2673154,-1711
2,2673145,-1711
2,2673415,-1711
2,2673451,-1711
2,2734561,-1346
2,2734516,-1101
2,2734651,-1536
2,2734615,-1536
2,2734165,-1291
2,2734156,-1101
2,2735461,-1346
2,2735416,-1101
2,2735641,-1521
2,2735614,-1521
2,2735164,-1276
2,2735146,-1101
2,2736541,-1711
2,2736514,-1711
2,2736451,-1711
2,2736415,-1711
2,2736145,-1711
2,2736154,-1711
2,2731564,-1276
2,2731546,-1101
2,2731654,-1466
2,2731645,-1466
2,2731465,-1291
2,2731456,-1101
2,2743561,-1451
2,2743516,-1206
2,2743651,-1641
2,2743615,-1641
2,2743165,-1396
2,2743156,-1206
2,2745361,-1565
2,2745316,-1320
2,2745631,-1565
2,2745613,-1589.5
2,2745163,-1467
2,2745136,-1467
2,2746531,-1660
2,2746513,-1684.5
2,2746351,-1641
2,2746315,-1641
2,2746135,-1665.5
2,2746153,-1684.5
2,2741563,-1467
2,2741536,-1467
2,2741653,-1562
2,2741635,-1543
2,2741365,-1543
2,2741356,-1353
2,2754361,-1565
2,2754316,-1320
2,2754631,-1565
2,2754613,-1589.5
2,2754163,-1467
2,2754136,-1467
2,2753461,-1460
2,2753416,-1215
2,2753641,-1635
2,2753614,-1635
2,2753164,-1390
2,2753146,-1215
2,2756341,-1635
2,2756314,-1635
2,2756431,-1652.5
2,2756413,-1677
2,2756143,-1677
2,2756134,-1659.5
2,2751364,-1537
2,2751346,-1362
2,2751634,-1537
2,2751643,-1554.5
2,2751463,-1467
2,2751436,-1467
2,2764531,-1747.5
2,2764513,-1772
2,2764351,-1728.5
2,2764315,-1728.5
2,2764135,-1753
2,2764153,-1772
2,2765431,-1747.5
2,2765413,-1772
2,2765341,-1730
2,2765314,-1730
2,2765134,-1754.5
2,2765143,-1772
2,2763541,-1711
2,2763514,-1711
2,2763451,-1711
2,2763415,-1711
2,2763145,-1711
2,2763154,-1711
2,2761534,-1754.5
2,2761543,-1772
2,2761354,-1735.5
2,2761345,-1735.5
2,2761435,-1753
2,2761453,-1772
2,2714563,-1467
2,2714536,-1467
2,2714653,-1562
2,2714635,-1543
2,2714365,-1543
2,2714356,-1353
2,2715463,-1467
2,2715436,-1467
2,2715643,-1554.5
2,2715634,-1537
2,2715364,-1537
2,2715346,-1362
2,2716543,-1649.5
2,2716534,-1632
2,2716453,-1649.5
2,2716435,-1630.5
2,2716345,-1613
2,2716354,-1613
2,2713564,-1423
2,2713546,-1248
2,2713654,-1613
2,2713645,-1613
2,2713465,-1438
2,2713456,-1248
2,3214567,5772
2,3214576,5772
2,3214657,3302
2,3214675,2846
2,3214765,2846
2,3214756,3036
2,3215467,5772
2,3215476,5772
2,3215647,3497
2,3215674,3077
2,3215764,3077
2,3215746,3252
2,3216547,1027
2,3216574,607
2,3216457,1027
2,3216475,571
2,3216745,151
2,3216754,151
2,3217564,341
2,3217546,516
2,3217654,151
2,3217645,151
2,3217465,326
2,3217456,516
2,3241567,5772
2,3241576,5772
2,3241657,3302
2,3241675,2846
2,3241765,2846
2,3241756,3036
2,3245167,5772
2,3245176,5772
2,3245617,2587
2,3245671,1999
2,3245761,1999
2,3245716,2244
2,3246517,117
2,3246571,-471
2,3246157,117
2,3246175,-339
2,3246715,-927
2,3246751,-927
2,3247561,-737
2,3247516,-492
2,3247651,-927
2,3247615,-927
2,3247165,-682
2,3247156,-492
2,3254167,5772
2,3254176,5772
2,3254617,2587
2,3254671,1999
